epoch,acc,loss,val_acc,val_loss
33,0.6320246343799881,0.18713484904323752,0.6597122297870169,0.17321387838116653
34,0.6301770593956675,0.18306465384315948,0.6525179858687971,0.16953016759680328
35,0.6342571209264407,0.17946873605710162,0.6438848930297139,0.16731547554619877
36,0.6361816782598958,0.17587402479477898,0.6568345319452903,0.1623731053132805
37,0.6491916858204702,0.17232176579816053,0.6496402859687805,0.159956424870937
38,0.6447267128376891,0.16939419778472556,0.6690647464004352,0.15712932689155606
39,0.6488067745703564,0.16614938006894786,0.6661870519034296,0.1529069377792825
40,0.6561200924246379,0.16299899708912682,0.6640287751774137,0.15063346070136954
41,0.6536566588766672,0.16073477908773914,0.6776978439564327,0.14918921420471273
42,0.6583525789710905,0.15814197742773808,0.6755395672304167,0.14635313516683715
43,0.6608929947397175,0.1551426898180475,0.6741007216542745,0.1411462528135279
44,0.6652040031343538,0.15200054971092566,0.6820143873743016,0.14011692020961708
45,0.6658198615511717,0.15008202176125257,0.684172663414221,0.1371668625220978
46,0.6657428791836834,0.14838150677725018,0.681294966258591,0.13556885158629725
47,0.6737490376203771,0.1460738965531695,0.6856115109628911,0.13386166434493854
48,0.6773672055243711,0.14314060718899418,0.6892086353233392,0.13103959690109432
49,0.6778290994264604,0.14074331123017642,0.6935251793415427,0.12841778303221832
50,0.6804464973515048,0.13964274108318112,0.704316546934114,0.12882869222181306
51,0.682832948476925,0.13753965785174851,0.6913669046738165,0.12669659338409095
52,0.68729792138629,0.13612635517414026,0.7129496425175839,0.12311989215852545
53,0.6848344882053995,0.13350658790252135,0.706474822373699,0.12215502741311093
54,0.6879907621797734,0.13199251143289034,0.7035971211872513,0.12054674517122103
55,0.6869899922100006,0.1311011010449698,0.7000000001715242,0.11967597641318822
56,0.6859892223687059,0.12925119975766738,0.7021582722663879,0.11724388177017514
57,0.6953040801166479,0.12733057950486396,0.710071943303664,0.11678991226626814
58,0.6944572748084358,0.12605202772279625,0.6964028799276558,0.11501772490551146
59,0.6957659738719051,0.12457160565190539,0.7071942428033129,0.11544312311591004
60,0.7021555042064952,0.12356760644563994,0.7043165483063073,0.11282578395853797
61,0.7021555043441502,0.12174164250412751,0.7151079145266855,0.11168394540068056
62,0.6959969207541221,0.1204463627725679,0.7129496411453906,0.11049070618778682
63,0.7029253272848739,0.11925145872883654,0.7100719413311362,0.1097249996211889
64,0.702771362559074,0.11860690340686524,0.7151079158988788,0.10737046969237088
65,0.7001539646890917,0.1168801790709859,0.7359712238792036,0.10611261715777487
66,0.7066204771892762,0.11604291469409339,0.7244604305397693,0.1059978331271693
67,0.7090839108106629,0.1150104184211264,0.7122302140263345,0.10412792701729767
68,0.7076212470764559,0.11459997984608657,0.7223021605031953,0.10438761680031852
69,0.7056197075774066,0.11335512177704664,0.7201438871219004,0.1028409924545734
70,0.7157813703307195,0.11165570921628085,0.7208633075515143,0.10328331417102608
71,0.7156274057333978,0.11093270989841823,0.7316546771166136,0.10184261552292666
72,0.7064665126745475,0.11050905104643387,0.7136690629471978,0.10007391379033918
73,0.7187066973494602,0.10859414366481852,0.7302158281957503,0.098174437548188
74,0.7168591223009005,0.10804255623212679,0.7287769799609836,0.09872907172861717
75,0.713779830611422,0.106519756760388,0.7431654671113268,0.0972852836088311
76,0.7167821400802442,0.10622173754342067,0.7366906476535385,0.09698991765864462
77,0.7184757506140752,0.10555993436941098,0.7345323763305335,0.09636317316255123
78,0.719476520501255,0.10488772377245605,0.7424460453952817,0.09491423320748824
79,0.7246343341582183,0.10443038875272954,0.7366906456810107,0.09431399667112947
80,0.7209391841161609,0.1029346708463558,0.7316546751440858,0.09431587943284632
81,0.7220939184262993,0.10270878689118401,0.7359712252513968,0.09326946079302177
82,0.7207082370136957,0.10184588295230505,0.7381294972604985,0.09255914164425658
83,0.7217859891949479,0.1010196868688717,0.7460431643527189,0.09211616251322863
84,0.723941493493213,0.10017364560250047,0.740287767983169,0.09201195848931512
85,0.7288683602404282,0.10046502535989231,0.7460431650388155,0.0911721264715675
86,0.725866050707367,0.0991131872099303,0.7431654677974234,0.09001185427145135
87,0.7287913778729398,0.09787284045769123,0.7395683448091686,0.08916236511130127
88,0.7277136259119358,0.09782089842590945,0.7323741022631419,0.08956595517748552
89,0.7294072362255187,0.09704802987940776,0.7431654665109922,0.08945761333695419
90,0.7290993072694774,0.09660715329546117,0.74316546848352,0.0882307195245362
91,0.7344880677168878,0.0958457454798128,0.7402877700414588,0.088189589135724
92,0.7336412626381008,0.09527650080317254,0.7546762578778987,0.08758966835925905
93,0.7301770592580125,0.09464934257198243,0.7496402866548771,0.0865667679058991
94,0.7297921478335356,0.09422177248752696,0.7517985633808932,0.0862530422564462
95,0.730715935371581,0.09366473916335873,0.7474820138739168,0.08448429770178074
96,0.731331793797576,0.09328366381397975,0.7438848936300484,0.08509461833097094
97,0.7362586605356142,0.09275456668437675,0.7539568360760915,0.08396527789157929
98,0.7246343342132804,0.09278912700488991,0.7453237411787184,0.08453463304707472
99,0.7295612008870795,0.09201329377773085,0.7431654677974234,0.08359735151953834
100,0.7354888375398285,0.09169575439750276,0.7517985593500754,0.0835903799040712
101,0.7345650500109602,0.090670997323074,0.7597122317595447,0.08471990408871671
102,0.7287913778821169,0.09136259250795961,0.7611510799943114,0.08313592605882411
103,0.7352578905841953,0.09027151235876127,0.7546762612226198,0.08132670393629039
104,0.7398768282193602,0.08968252235646428,0.7489208641669733,0.08302237450969305
105,0.7398768283570152,0.08905572403362845,0.7647482022964697,0.08251537912183528
106,0.7398768284396082,0.08877755203001127,0.761151080680408,0.08054862391712854
107,0.7384911470086507,0.08798978523027906,0.7597122310734481,0.08032182073421615
108,0.7410315626304456,0.08815697863686535,0.7597122297012548,0.07956049629895807
109,0.7382602001906726,0.08729703650394709,0.7769784174377112,0.07983479361525543
110,0.7374133950292926,0.08638839897648751,0.7517985606365066,0.08014829285818038
111,0.739414934445749,0.08716866495152269,0.7625899262565503,0.07880618559906809
112,0.7480369514644467,0.08632672548615263,0.7611510793082148,0.07872599794281472
113,0.7418013857180014,0.08583088264477262,0.7633093520034131,0.07863396285570783
114,0.7401077753126484,0.08537156710586151,0.7748201447425129,0.0776597232752138
115,0.7437259430698104,0.08472887923320134,0.761151077335687,0.07815942565421406
116,0.7450346420598636,0.08423876846245017,0.7820143886607328,0.07700527800287274
117,0.7411855274388385,0.0841055033285403,0.7697841735194912,0.07726298137534436
118,0.7410315626396227,0.08416588925530674,0.7683453239125313,0.07620404122008693
119,0.7423402617030919,0.08374782726799551,0.769064748372963,0.07632490734187819
120,0.7431870670847199,0.08322798688426396,0.7690647490590596,0.07657100586689633
121,0.745342571236153,0.08325459826235775,0.7784172677307678,0.07577788780490272
122,0.7466512703087993,0.08272985440203555,0.774100718909888,0.07611660134020469
123,0.7469591994850887,0.08265527815567336,0.7654676260708048,0.07560371514811791
124,0.7480369514736237,0.08219765945523404,0.7640287764638448,0.07478354262362281
125,0.7471901462938898,0.081714432679111,0.7726618727334111,0.07529420635039857
126,0.7472671285237231,0.08129122714706345,0.777697839839853,0.07481340951413559
127,0.7469591994208497,0.0810829835570345,0.7712230210681613,0.075214533427422
128,0.7494226326935102,0.08066502433955623,0.7611510786221182,0.07471618960551221
129,0.7494996149875826,0.08034082157989021,0.7748201433703196,0.07335423258997553
130,0.7535026944720625,0.08020574334747889,0.7762589929772795,0.07377802647060627
131,0.7506543496097391,0.07992876946260784,0.7705035959216331,0.07351726804920238
132,0.7486528097436096,0.07958566205514404,0.7812949628281078,0.07304097185675189
133,0.7490377213699805,0.07940744227106705,0.7669064769641959,0.07365840836394605
134,0.7515781371294304,0.07907658560148471,0.7805755404259661,0.07226446197508908
135,0.7549653578575434,0.07928029913068094,0.7640287757777482,0.07276987845627524
136,0.7554272518514027,0.07873507640034166,0.7776978425842395,0.07193013054432629
137,0.7556581985225487,0.07847057978771024,0.7705035986660196,0.07266871853054856
138,0.7516551194235028,0.07852775918074623,0.773381295135553,0.07220826635686614
139,0.7523479599875611,0.07804344233134052,0.7762589950355695,0.07138277569370303
140,0.7483448805764972,0.07770861199812489,0.7683453259708213,0.07140728975478694
141,0.747882987023134,0.077176668263794,0.7798561132211479,0.07124689130795946
142,0.7581216320521653,0.07730981132863025,0.7827338150936922,0.07178165597452534
143,0.7515011547711191,0.07691758134279736,0.7812949642003011,0.07087570670590126
144,0.7544264819458689,0.07688417903637317,0.7856115129354189,0.07056554448154333
145,0.7559661277539002,0.07689728241433906,0.770503597979923,0.07053835947843765
146,0.7570438799443293,0.07637429114967424,0.7798561166516311,0.07087555932376882
147,0.7497305618697997,0.07632717600893846,0.7956834527228376,0.06895698275711896
148,0.754041570328675,0.07594222554089566,0.7762589922911829,0.07115554565684401
149,0.7576597382969081,0.07594691475048902,0.7733812944494564,0.07055798502598735
150,0.7573518090563797,0.07571420712114023,0.7726618713612179,0.0697989156402701
151,0.7547344109661492,0.0754331871419801,0.7726618699890246,0.07003308124572254
152,0.7606620478299694,0.07470712684226825,0.7942446038019743,0.06930177822816286
153,0.7545804465890756,0.075002079373878,0.7820143886607328,0.06942176328395767
154,0.7514241724678697,0.07481161686000318,0.770503597979923,0.06959645805491818
155,0.7541955349994128,0.07456291832884428,0.7856115116489877,0.06866036168962932
156,0.7590454194250247,0.0741420507281904,0.7791366908190062,0.0683839692164668
157,0.7597382601634459,0.07442616805308043,0.7877697836580894,0.06949239706607174
158,0.754888375554294,0.07395781381966243,0.7769784167516146,0.0680624375186807
159,0.7591993842517715,0.07380595613640946,0.7820143886607328,0.06832282145460733
160,0.7587374904139212,0.07347425516290422,0.7755395671446547,0.06834508846882435
161,0.7531177828823997,0.0736279563090726,0.7820143879746362,0.06778105457159254
162,0.7573518091848578,0.07334464528957085,0.7741007216542745,0.06736073016905957
163,0.7581986144380077,0.07347253661737523,0.7827338144933577,0.06807787535752324
164,0.7615088529271103,0.07296087477439361,0.7805755390537729,0.06736665420609413
165,0.7573518090380257,0.07280574811362964,0.7863309340511294,0.06717248572398432
166,0.7566589683179584,0.07301491384693437,0.7827338117489712,0.06662437930810365
167,0.762740569568029,0.0724397979992183,0.7834532382676928,0.06774915380658006
168,0.7577367205909805,0.07232240930004612,0.7784172684168644,0.06749920216288498
169,0.7615088529271103,0.07182527760343427,0.7834532382676928,0.0669539270694736
170,0.7593533486839071,0.07206162994783415,0.782733813807261,0.06765416293478699
171,0.7601231716521618,0.07246563104343377,0.7820143893468294,0.06677812504575407
172,0.761431870623861,0.07160088286962392,0.7769784181238079,0.06743195840030265
173,0.758891455002066,0.07214077265332348,0.782733813807261,0.06619707308441615
174,0.7602771362311295,0.07124066502888263,0.7848920865024595,0.06582672981371125
175,0.7578906850965322,0.07119197659395217,0.7848920871885561,0.06570811215386116
176,0.7576597382969081,0.07101474367053441,0.782733813807261,0.06588273199556542
177,0.7661277907091072,0.07104341995381135,0.7870503598837544,0.06567618883878207
178,0.7614318705596219,0.07050442397135602,0.7748201440564162,0.06537092489411506
179,0.7635103925729918,0.07082151481630804,0.7791366915051028,0.06459506460659796
180,0.7651270208219274,0.07033706903228217,0.7848920871885561,0.06485811675624024
181,0.7628945342846519,0.07055482947317061,0.7755395671446547,0.0658922460814603
182,0.7679753657026048,0.07000463154106713,0.7726618706751213,0.06538916356700787
183,0.7635873748670641,0.07008510423541711,0.7877697857163792,0.06436413738260166
184,0.7575827560762518,0.06993503767862239,0.7784172663585746,0.06450680613303356
185,0.7649730562429597,0.07007712211812617,0.7913669059602477,0.0647835825415824
186,0.7632794456815977,0.0694229497232283,0.7784172670446712,0.0652478381562576
187,0.7662047729389405,0.06968592619372846,0.7856115116489877,0.06473621488582317
188,0.7636643570877204,0.06968922816257095,0.7856115109628911,0.0639110410277792
189,0.7615088529271103,0.06919483986838769,0.7805755383676762,0.0645181628118316
190,0.7644341802395151,0.06913382559670588,0.7863309333650328,0.06420946276659588
191,0.7626635873473727,0.06909367794757444,0.7856115109628911,0.0642397348025291
192,0.7672825251201926,0.0690456728633777,0.7841726627281244,0.06383830820806592
193,0.7619707466181285,0.06906541729083512,0.7863309361094194,0.06401984593529496
194,0.7644341801018602,0.06883333653922812,0.7827338131211644,0.06401302418906055
195,0.7641262509255706,0.06856711748198788,0.7892086325789527,0.06373201550232421
196,0.7642802154494763,0.0688099110305447,0.7848920865024595,0.06370511760921788
197,0.7641262510081637,0.06826653889709478,0.787769786402476,0.06345761497672513
198,0.7712856042008844,0.06811499426785206,0.7920863290484861,0.06283190426745003
199,0.7654349499339779,0.06820398798646883,0.7949640289485026,0.06316529500613109
200,0.7724403386945629,0.06798782131137804,0.7805755404259661,0.06242968633556537
201,0.7653579676215515,0.06748748763053578,0.786330934737226,0.0637007530966251
202,0.7701308700100471,0.06789792416483921,0.8064748216018403,0.06285072487356852
203,0.7649730562980217,0.06744821659756037,0.7956834527228376,0.06263681207415012
204,0.766281755297252,0.06770089868631061,0.7899280563532878,0.06258969018034798
205,0.7688991532314732,0.0673307349869524,0.7884892094907143,0.06263985993782822
206,0.7689761353787136,0.06769320725063988,0.7834532375815961,0.06257590644543977
207,0.7677444188112108,0.06727888747028794,0.7820143879746362,0.06264685932144844
208,0.7695919939423636,0.06696385580177396,0.7769784181238079,0.06288887337654185
209,0.7660508084150348,0.0666860155067231,0.7877697857163792,0.06218982839005457
210,0.7681293302815726,0.06733419456167163,0.7805755390537729,0.06274511356362336
211,0.770130869927454,0.06688625031911564,0.7776978419839049,0.06170027339093977
212,0.7671285603852158,0.06667579046240488,0.7841726613559311,0.06259207668171513
213,0.7704387990395044,0.06696890276886115,0.793525178655446,0.0623802701587514
214,0.7687451886525055,0.0669311334723872,0.7892086332650493,0.06267594250736477
215,0.76735950727661,0.06654523897964831,0.7892086312067594,0.06211307061393913
216,0.7668976135121758,0.06643924998310183,0.7841726620420277,0.061544247767586505
217,0.7672055427527043,0.06606128788549594,0.7949640296345992,0.061368120271417734
218,0.7712856041917074,0.06619214568232645,0.7848920878746527,0.06138962946510572
219,0.7674364896349213,0.06604976914335527,0.7913669059602477,0.06152578948749055
220,0.7660508082865567,0.06609195701152752,0.8028776966410576,0.06168181798655352
221,0.7664357198762196,0.0658987075451753,0.7834532368954995,0.06226233187660896
222,0.768206312658238,0.0657469190639932,0.7892086325789527,0.06094246292821795
223,0.7702078520838713,0.06579528056698822,0.7798561152794379,0.06109676380380452
224,0.7704387991129205,0.06552707864928006,0.7892086312067594,0.06097195783107401
225,0.7738260200521044,0.06510834299641632,0.793525178655446,0.06093088276952291
226,0.7717474981213277,0.0654527926130695,0.7920863290484861,0.06145136650892899
227,0.7686682064134952,0.06556854180825317,0.7935251800276393,0.060924459012935486
228,0.772671285494187,0.06515507621889945,0.7956834534089342,0.06058013467319149
229,0.7713625865591958,0.06526251354407493,0.7892086325789527,0.06137324139583025
230,0.7723633563913135,0.06543215302617116,0.7884892108629076,0.06154500602496614
231,0.7728252501557478,0.06525487080962039,0.7920863331650658,0.061069012307327426
232,0.7686682063492561,0.06519320827548186,0.7877697829719927,0.06056462407594533
233,0.7680523479232612,0.06544803252717547,0.7920863317928726,0.06085822707403907
234,0.7725943032827076,0.06490775927660372,0.7920863330793038,0.06012017570114393
235,0.7721324094540344,0.0650446173580818,0.7820143886607328,0.05994346886605239
236,0.7681293302173335,0.06456489039096032,0.7841726620420277,0.06065235039045056
237,0.7699769051924772,0.06428751807381687,0.7935251779693494,0.06071434516808112
238,0.7714395689266842,0.0643450830811441,0.7964028791557971,0.05899107311751774
239,0.7745188606161627,0.06414025919633796,0.7856115109628911,0.060017166037460885
240,0.774364896119788,0.06421576637066356,0.7848920865024595,0.06096897622396191
241,0.7759815243503697,0.06396367082213145,0.788489210176811,0.06018140772960598
242,0.7762124711041087,0.0640612707574428,0.7856115130211809,0.05916925130559386
243,0.7728252501373937,0.06414398235183573,0.7949640289485026,0.06054853018936065
244,0.77074672828921,0.06410163315077577,0.7856115129354189,0.05916482068651872
245,0.7779060817021788,0.06440455090022253,0.7863309361094194,0.059703722400523775
246,0.7747498075075568,0.06380493007686341,0.7884892107771455,0.059122348279296924
247,0.7711316396035627,0.06391720126875554,0.7899280570393844,0.058994533132306105
248,0.7767513471442612,0.06329845997509909,0.7899280570393844,0.05962405276330684
249,0.7742109315775283,0.06380587593237191,0.7863309340511294,0.0596270837184551
250,0.7725173211171134,0.06320617449132179,0.7863309333650328,0.05888683571607518
251,0.7727482679993304,0.06332759059810748,0.7899280570393844,0.05926088431595469
252,0.7698229408337576,0.06376301116834153,0.7935251807137359,0.05929560742789893
253,0.7717474979561416,0.06351918139601781,0.7935251800276393,0.05922600171870465
254,0.7705157814804089,0.06302880892233265,0.7906474808137194,0.05908234708493562
255,0.7796766744750201,0.06318752455243337,0.7942446058602641,0.0586702565093049
256,0.7759815242861307,0.06300300346419295,0.794964028262406,0.05845485384301316
257,0.7698229406869256,0.06317648727266122,0.7920863297345827,0.059584484361916136
258,0.7799846035044775,0.06286969676533509,0.7899280584115776,0.05904579827253767
259,0.7736720553171277,0.0630668005019174,0.7892086318928561,0.05957458787095204
260,0.7739030023461768,0.06282040726356179,0.7856115089046012,0.0586997972814728
261,0.7749807543805969,0.06270534600818772,0.792086331106776,0.05880322668621008
262,0.7776751347557227,0.06293200004481646,0.795683452036741,0.058181168808997104
263,0.7742879138073616,0.06273350895162359,0.7884892074324245,0.05853851147049623
264,0.7744418782670283,0.062474906449138064,0.7884892068320899,0.05907115382309869
265,0.7728252502291637,0.0628701594349189,0.7877697823716582,0.05797420823209577
266,0.7731331794054532,0.06284863310676066,0.7985611505645642,0.05861216250190632
267,0.7774441879377446,0.06234789146275315,0.7971223009576043,0.05800719936009791
268,0.7779060815737007,0.06224047847442025,0.7978417254180359,0.05826156960545684
269,0.7695919937312924,0.06246688646179057,0.7942446064605987,0.05816062454053824
270,0.7715165510739245,0.06223229934003281,0.7899280556671912,0.057966748745642976
271,0.7726712856318421,0.06197411724587786,0.8014388510649153,0.057690620768091665
272,0.773518090866638,0.06177117525097312,0.7920863304206793,0.05815908061407453
273,0.7763664357473155,0.06212308978270438,0.7935251793415427,0.058231928679261274
274,0.7765204004272303,0.06204290338451354,0.7935251793415427,0.058097829420467935
275,0.7768283295851657,0.06209001706381134,0.7798561152794379,0.058087827369785135
276,0.7774441877358504,0.0615328076243217,0.7920863324789692,0.05855053794040954
277,0.7808314088126895,0.061815794434016996,0.8007194246319558,0.057746164916123416
278,0.7779060817021788,0.06209778279880545,0.795683452036741,0.05801474722705299
279,0.7735950731698874,0.06153691216580587,0.7971223016437009,0.0580238804703565
280,0.7795227097400433,0.06136659295100997,0.7899280570393844,0.05717481160067397
281,0.7805234797006391,0.061760859113413155,0.7870503619420443,0.05815537820617072
282,0.7744418783220903,0.061618742569305975,0.7863309361094194,0.057663793135568395
283,0.7749037720406395,0.06173509122420954,0.7841726641003176,0.057423929409157456
284,0.7708237105098663,0.061617210011261074,0.792086331106776,0.057777759990246175
285,0.7776751345997136,0.06114185038578336,0.791366907332441,0.0576712798756018
286,0.7762124711591707,0.061383656729543275,0.788489210176811,0.057744327434104126
287,0.7756735951098412,0.06110481890155041,0.7856115116489877,0.057299028031474394
288,0.7785219399171026,0.061289015568339704,0.7913669087046342,0.057328527321596795
289,0.7801385681017993,0.06105901388318104,0.7978417281624225,0.057697295295677596
290,0.7755966126597598,0.06108421836911577,0.7985611519367575,0.05709188298570166
291,0.7746728252777235,0.061377996092718136,0.8021582721806259,0.05693759384879963
292,0.7792147804903379,0.06096078076896712,0.7877697829719927,0.05697582624048638
293,0.7757505774773296,0.06089289283711145,0.7935251793415427,0.05719543281379792
294,0.7818321787090463,0.060806695226181276,0.7971223009576043,0.056824839225025486
295,0.7753656658509587,0.06076006630207595,0.7935251793415427,0.05697249332241875
296,0.780061585862789,0.06087359170887542,0.7949640276620714,0.056913052740500125
297,0.7829869131109547,0.06028119498566997,0.7964028785554625,0.05692204041875524
298,0.7829869128998836,0.06050255611779783,0.7899280556671912,0.05655218295538597
299,0.7784449576138532,0.06033565508082704,0.787769784344186,0.05642253525233526
300,0.7792147807014089,0.06058247859107246,0.7877697836580894,0.05747472813768353
301,0.7712856042743005,0.06023525508483434,0.8014388470340976,0.0567715456267055
302,0.7749037720957015,0.06033589226280477,0.8064748189432158,0.05680277849004852
303,0.7791377984073365,0.06041381504269083,0.7949640296345992,0.05662048424748208
304,0.7795996919790537,0.06071146025026276,0.7985611512506609,0.05658669101355745
305,0.7790608161316183,0.06002704158620342,0.7942446051741675,0.056404645100450346
306,0.7812163202004583,0.060012953084326415,0.7971223030158942,0.05649695154145467
307,0.7735180909492311,0.05970321451475108,0.7999999981132343,0.05650112056206885
308,0.7790608159847862,0.060244090460510415,0.7906474828720093,0.05710955540910899
309,0.7882217089793974,0.05991371936803602,0.7956834534089342,0.0567293201981903
310,0.7766743648593659,0.05992205924626219,0.7928057535089177,0.05737268656438632
311,0.7799846034310615,0.05982847855848657,0.7877697822858961,0.05625312726060264
312,0.7784449576964463,0.06029123459140368,0.7978417280766604,0.056268711296988905
313,0.7772902231293517,0.059704747766806954,0.7942446038019743,0.05592810487200459
314,0.7808314088677516,0.05979384524235824,0.7992805743388992,0.05653448855008582
315,0.7832948421587661,0.059692582761075884,0.8035971211014892,0.05639687216163968
316,0.778598922275414,0.05942067103639669,0.7942446057745021,0.05673500833590683
317,0.7787528867993196,0.05932178157077008,0.8043165469341141,0.055491738013333555
318,0.7814472670184364,0.05969460107747457,0.8007194225736659,0.05713923251350149
319,0.7793687452253146,0.059625786658752136,0.7999999987993309,0.05653187115308192
320,0.7812933024302916,0.05943206981902768,0.8064748182571192,0.056140658323713344
321,0.7791377982054425,0.059338457307694416,0.8021582714945292,0.05640631763519143
322,0.7826789837970102,0.05993434671911944,0.7913669066463443,0.056317637490926026
323,0.7824480368413771,0.05922519167379015,0.7920863324789692,0.055778956721476515
324,0.780523479498745,0.059173705080112556,0.7913669059602477,0.05648648464690438
325,0.7797536565671984,0.059089755112042876,0.8050359733670736,0.05595848612594519
326,0.7803695151124944,0.05928071534018777,0.7856115109628911,0.05589829400288973
327,0.7799076212104051,0.05911590524184144,0.795683452036741,0.05609294404175213
328,0.7787528867167266,0.05897123856130153,0.7892086312067594,0.05618088310249418
329,0.7872209391472796,0.05877860793592932,0.7999999994854275,0.05541141353708377
330,0.7827559660819056,0.058840088561188726,0.7978417274763259,0.055860012319448184
331,0.780523479489568,0.059228596794458424,0.791366905274151,0.055635762278982204
332,0.7858352579182162,0.05873395393360937,0.8043165462480174,0.05629143038724395
333,0.7812933026413628,0.05895051337531936,0.8071942434036474,0.05618028552572933
334,0.780292532818422,0.058978113527477845,0.7899280584115776,0.056339225325760224
335,0.7837567360333244,0.05875435680082158,0.7798561145933411,0.05623265485808575
336,0.7824480368322001,0.05881444439005173,0.8064748203154091,0.05527500357720063
337,0.7869130100444063,0.058822882506964845,0.791366905274151,0.05520809069811869
338,0.7792917630046583,0.05850705914113318,0.7892086318928561,0.05502495604882137
339,0.7763664358207315,0.058665706313647516,0.7877697836580894,0.05586028663749746
340,0.7780600461618454,0.0582464743752586,0.8014388484062909,0.05525428530820411
341,0.7804464974157438,0.058331748056838474,0.7949640303206958,0.05559704093356355
342,0.7886066205139982,0.058612026531160384,0.7978417280766604,0.05544590922675544
343,0.7785219399262796,0.05853540090882751,0.8014388470340976,0.05550692229122996
344,0.7837567359874393,0.05873264803553288,0.7848920851302662,0.05604599086875967
345,0.7804464974157438,0.05829413274533938,0.7812949635142045,0.055457817122554605
346,0.7839107005664071,0.0582946405927432,0.7884892074324245,0.055668573700588385
347,0.7846035412130583,0.0586159562386624,0.7964028764971727,0.0564120506934768
348,0.7816782139648925,0.05839465489185159,0.7978417273905637,0.055409950792467855
349,0.7804464974157438,0.05826053807800141,0.7949640275763094,0.055543749747302036
350,0.7808314087300965,0.058170950217738895,0.7956834513506443,0.05527557827157082
351,0.7835257890318063,0.05806911360756354,0.7928057569394009,0.05486248527392209
352,0.7809083910884079,0.058088471715247475,0.7870503585115611,0.055670755337789764
353,0.7859892225797769,0.058106413130878574,0.7906474835581059,0.05526978329574461
354,0.7815242494501639,0.05811328373912484,0.7920863290484861,0.05467346455607054
355,0.7839876828696565,0.0580333891123235,0.7928057548811109,0.05520481637431134
356,0.780292532699121,0.05808651971417817,0.798561149192371,0.05480747772313708
357,0.7818321785438602,0.05787385752377279,0.7942446038019743,0.054422344345090204
358,0.7816782141117246,0.05799372648967974,0.7949640309210304,0.055119095900826316
359,0.7836027713350556,0.05806360333194358,0.7992805769975236,0.05566734165864454
360,0.7835257890960453,0.05818446584739898,0.7892086325789527,0.05537712620102244
361,0.7823710545564817,0.0580119906307368,0.8014388510649153,0.055431383931272324
362,0.7821401077385037,0.05780738858625098,0.7820143879746362,0.054309683633472425
363,0.78175519639662,0.05764890054987888,0.7964028764971727,0.05447869743053004
364,0.7801385680926223,0.05716761956027235,0.7834532355233063,0.05526139139861083
365,0.7829099306884043,0.057536435548826946,0.7942446064605987,0.05488848381226869
366,0.7847575058746191,0.05729911140151167,0.8014388477201942,0.05471987369731605
367,0.7837567360425014,0.05737614360013496,0.791366905274151,0.05567957655989009
368,0.7857582756241438,0.05749364834711862,0.7985611532231887,0.055709136502562664
